DATE,ROLE,DATE_EVALUEE,TICKER,CLOSE,TEND_120,TEND_20,POSITION,ALPHA,ALPHA_BAS,ALPHA_HAUT,MOMENTUM,SUPPORT,RESISTANCE,PENTE_SUP,PENTE_RES,PORTEE_SUP,PORTEE_RES,EPISODES_SUP,EPISODES_RES,LARGEUR,TAU,VETOS,VERDICT,DIAGNOSTIC
2021-02-26,DECISION,2021-02-26,MT.AS,17.688066482543945,1.0,1.0,24.4,-15.85,-62.78,31.09,41.5,17.33,18.8,0.0838,-0.0133,62.0,34.0,5.0,3.0,1.46,15.1,veto 2 : canal se refermant en 15.1 séances,ATTENTE,
2021-02-26,DECISION,2021-02-26,OR.PA,275.9971618652344,1.0,1.0,31.7,10.21,-14.91,35.33,16.11,268.76,291.58,0.217,-0.0185,63.0,69.0,4.0,2.0,22.82,96.9,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-02-26,DECISION,2021-02-26,ORA.PA,6.635913372039795,1.0,0.0,0.8,-22.33,-48.48,3.82,-17.25,6.62,8.16,0.0083,0.0143,79.0,55.0,4.0,3.0,1.54,inf,aucun,ATTENTE,
2021-02-26,DECISION,2021-02-26,PUB.PA,37.92752456665039,1.0,1.0,81.1,-9.76,-51.68,32.16,27.08,34.68,38.68,0.1467,0.0739,62.0,33.0,2.0,3.0,4.01,55.0,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-02-26,DECISION,2021-02-26,RI.PA,129.2840118408203,1.0,0.0,4.5,-2.79,-26.85,21.28,7.23,128.91,137.1,0.2181,0.0672,83.0,67.0,4.0,6.0,8.18,54.2,aucun,ATTENTE,
2021-02-26,DECISION,2021-02-26,RMS.PA,878.6744384765625,1.0,1.0,34.8,19.23,-3.02,41.49,32.53,824.87,979.36,1.2979,2.0913,88.0,72.0,2.0,4.0,154.49,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-02-26,DECISION,2021-02-26,RNO.PA,31.426971435546875,1.0,0.0,12.5,-31.82,-81.65,18.01,41.26,30.81,35.72,0.1615,0.076,84.0,36.0,3.0,5.0,4.91,57.3,aucun,ATTENTE,
2021-02-26,DECISION,2021-02-26,SAF.PA,107.64761352539062,1.0,1.0,41.5,-14.46,-58.36,29.45,-16.27,102.1,115.46,0.2435,-0.0775,66.0,65.0,7.0,5.0,13.36,41.6,aucun,ATTENTE,
2021-02-26,DECISION,2021-02-26,SAN.PA,58.91107177734375,-1.0,-1.0,11.8,-2.92,-30.0,24.17,-8.46,58.29,63.55,-0.0117,-0.06,51.0,47.0,3.0,4.0,5.26,108.9,aucun,ATTENTE,
2021-02-26,DECISION,2021-02-26,SGO.PA,37.56559371948242,1.0,1.0,86.4,3.99,-25.84,33.83,25.56,35.58,37.88,0.1091,0.0188,63.0,36.0,5.0,4.0,2.3,25.5,aucun,ATTENTE,
2021-02-26,DECISION,2021-02-26,STMPA.PA,30.413541793823242,1.0,0.0,15.5,28.21,-14.94,71.35,34.71,29.68,34.39,0.0616,0.0259,84.0,47.0,5.0,3.0,4.71,132.2,aucun,ATTENTE,
2021-02-26,DECISION,2021-02-26,SU.PA,109.98289489746094,1.0,0.0,1.4,19.83,-2.69,42.36,33.04,109.85,119.47,0.2314,0.1354,83.0,42.0,2.0,4.0,9.62,100.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-02-26,DECISION,2021-02-26,TEP.PA,244.03675842285156,1.0,0.0,85.3,24.57,-13.56,62.7,17.04,225.41,247.25,0.1678,-0.0037,65.0,68.0,7.0,2.0,21.84,127.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-02-26,DECISION,2021-02-26,TTE.PA,27.788602828979492,1.0,1.0,63.9,-19.82,-51.82,12.19,-2.61,25.7,28.97,0.0987,0.0224,74.0,64.0,2.0,2.0,3.26,42.7,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-02-26,DECISION,2021-02-26,VIE.PA,16.933185577392578,1.0,0.0,0.0,0.46,-29.0,29.91,-18.93,16.93,18.71,0.0609,0.0295,83.0,89.0,4.0,2.0,1.78,56.5,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-02-26,DECISION,2021-02-26,VIV.PA,9.92117977142334,1.0,1.0,38.6,8.99,-21.53,39.51,17.09,8.96,11.45,0.0085,0.0245,83.0,110.0,5.0,2.0,2.5,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-02-26,DECISION,2021-02-26,WLN.PA,762.5730590820312,1.0,0.0,33.9,12.57,-29.69,54.83,-0.29,733.09,819.94,1.1448,-0.5533,63.0,31.0,3.0,2.0,86.85,51.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,ACA.PA,7.847616672515869,1.0,0.0,30.9,-7.56,-38.46,23.35,91.78,7.64,8.31,0.0405,0.0159,38.0,64.0,2.0,2.0,0.67,27.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,AI.PA,93.55118560791016,0.0,1.0,92.0,4.47,-15.63,24.57,11.44,83.56,94.42,0.0052,-0.0259,84.0,100.0,2.0,2.0,10.86,349.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,AIR.PA,88.5691909790039,1.0,-1.0,14.4,-15.51,-62.55,31.53,85.13,86.97,98.08,0.3046,0.1117,102.0,57.0,3.0,4.0,11.1,57.6,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-03-31,DECISION,2021-03-31,ALO.PA,41.456478118896484,1.0,-1.0,82.7,4.16,-29.42,37.73,22.51,39.03,41.96,0.0579,-0.1299,97.0,50.0,2.0,3.0,2.94,15.6,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 15.6 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-03-31,DECISION,2021-03-31,ATO.PA,4860.50439453125,-1.0,1.0,81.5,-5.33,-41.36,30.71,4.09,4641.23,4910.19,4.9487,-12.6573,88.0,62.0,6.0,2.0,268.96,15.3,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 15.3 séances; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-03-31,DECISION,2021-03-31,BN.PA,47.853118896484375,1.0,1.0,37.9,-8.05,-33.81,17.7,-0.74,46.03,50.84,0.0783,0.0444,72.0,106.0,3.0,2.0,4.81,142.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,BNP.PA,35.61664581298828,1.0,0.0,27.5,-7.23,-39.95,25.48,96.72,34.61,38.26,0.1702,0.0836,38.0,64.0,2.0,5.0,3.65,42.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,CA.PA,11.455741882324219,1.0,1.0,85.8,-4.41,-38.82,30.0,-4.72,10.72,11.58,0.013,-0.0336,51.0,55.0,4.0,2.0,0.86,18.5,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 18.5 séances,ATTENTE,
2021-03-31,DECISION,2021-03-31,CAP.PA,128.96864318847656,1.0,1.0,16.1,8.45,-24.63,41.53,99.7,127.93,134.4,0.5622,0.2824,40.0,90.0,4.0,9.0,6.48,23.1,aucun,ACHAT,
2021-03-31,DECISION,2021-03-31,CS.PA,16.028043746948242,1.0,0.0,70.6,-7.52,-31.18,16.13,51.99,14.95,16.48,0.0524,0.0282,74.0,73.0,2.0,4.0,1.52,63.0,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,DG.PA,70.69994354248047,1.0,0.0,19.4,-12.21,-39.9,15.48,26.91,69.72,74.79,0.1951,0.0022,39.0,88.0,2.0,2.0,5.07,26.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,DSY.PA,35.059879302978516,1.0,1.0,87.9,14.5,-19.9,48.9,41.92,32.94,35.35,0.0509,-0.0407,64.0,30.0,6.0,2.0,2.42,26.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,EL.PA,122.65826416015625,1.0,0.0,47.6,-3.31,-31.05,24.44,30.7,115.86,130.14,0.302,0.2029,37.0,47.0,2.0,5.0,14.28,144.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,EN.PA,25.077558517456055,1.0,-1.0,33.6,-12.79,-40.11,14.54,23.73,24.6,26.03,0.047,-0.0072,104.0,46.0,2.0,4.0,1.43,26.4,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-03-31,DECISION,2021-03-31,ENGI.PA,7.850414276123047,1.0,1.0,84.6,-15.07,-41.88,11.75,27.43,7.49,7.92,0.0088,-0.0216,89.0,37.0,2.0,3.0,0.43,14.1,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 14.1 séances,ATTENTE,
2021-03-31,DECISION,2021-03-31,GLE.PA,17.47504997253418,1.0,1.0,20.6,-29.7,-69.55,10.14,48.37,17.22,18.46,0.1234,0.0485,41.0,72.0,3.0,3.0,1.24,16.5,veto 2 : canal se refermant en 16.5 séances,ATTENTE,
2021-03-31,DECISION,2021-03-31,HO.PA,75.16788482666016,1.0,0.0,68.0,-23.86,-56.24,8.51,8.12,72.6,76.38,0.2267,0.0336,102.0,80.0,4.0,4.0,3.78,19.6,veto 2 : canal se refermant en 19.6 séances,ATTENTE,
2021-03-31,DECISION,2021-03-31,KER.PA,510.65228271484375,-1.0,0.0,79.1,0.39,-29.07,29.85,20.71,447.09,527.47,0.0589,-0.1593,76.0,84.0,4.0,2.0,80.38,368.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,LR.PA,70.6897201538086,1.0,1.0,92.9,6.41,-17.89,30.71,24.05,65.06,71.12,0.0875,-0.0258,88.0,58.0,5.0,3.0,6.05,53.4,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,MC.PA,512.3346557617188,1.0,1.0,71.4,18.86,-4.87,42.58,60.43,488.94,521.71,1.2443,0.7714,89.0,65.0,4.0,8.0,32.78,69.3,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,ML.PA,25.55736541748047,1.0,1.0,35.7,2.72,-26.25,31.7,50.82,25.11,26.36,0.0909,0.0485,39.0,71.0,4.0,3.0,1.25,29.5,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,MT.AS,22.50527572631836,1.0,1.0,86.2,-9.83,-56.11,36.46,138.6,19.26,23.03,0.0838,0.0649,62.0,58.0,6.0,3.0,3.77,199.8,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,OR.PA,297.87274169921875,1.0,1.0,92.0,11.26,-13.12,35.64,32.95,273.75,299.97,0.217,0.0724,63.0,97.0,3.0,3.0,26.22,181.2,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,ORA.PA,7.3010334968566895,1.0,1.0,78.4,-18.99,-44.41,6.43,-10.25,6.8,7.44,0.0082,0.002,88.0,78.0,3.0,5.0,0.64,103.9,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,PUB.PA,40.66230392456055,1.0,1.0,45.6,-9.44,-49.98,31.1,72.84,39.48,42.07,0.1791,0.103,39.0,49.0,4.0,7.0,2.59,34.1,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,RI.PA,131.50242614746094,1.0,0.0,17.9,-3.63,-27.03,19.76,19.42,129.95,138.64,0.1806,0.0672,103.0,67.0,3.0,4.0,8.69,76.7,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,RMS.PA,899.9246215820312,1.0,0.0,31.5,17.32,-4.48,39.13,53.97,841.21,1027.46,0.9835,2.0913,72.0,72.0,3.0,3.0,186.25,inf,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,RNO.PA,31.261899948120117,1.0,-1.0,6.0,-35.73,-84.14,12.68,107.29,30.87,37.47,0.1273,0.076,105.0,36.0,2.0,6.0,6.6,128.4,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-03-31,DECISION,2021-03-31,SAF.PA,110.3091049194336,1.0,-1.0,19.3,-17.54,-60.15,25.08,73.92,107.71,121.23,0.2435,0.0073,66.0,78.0,6.0,4.0,13.52,57.2,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-03-31,DECISION,2021-03-31,SAN.PA,65.47834777832031,-1.0,1.0,95.6,0.57,-25.9,27.03,-6.69,57.98,65.82,-0.0122,-0.0228,54.0,98.0,4.0,6.0,7.84,744.5,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-03-31,DECISION,2021-03-31,SGO.PA,42.55517578125,1.0,1.0,82.3,5.66,-23.58,34.9,84.54,38.09,43.51,0.1091,0.0952,63.0,99.0,7.0,7.0,5.42,388.2,aucun,ATTENTE,
2021-03-31,DECISION,2021-03-31,STMPA.PA,30.9503173828125,1.0,1.0,95.7,24.09,-18.5,66.68,57.81,27.55,31.1,0.0287,-0.0956,90.0,32.0,2.0,2.0,3.55,28.6,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,SU.PA,116.60782623291016,1.0,1.0,96.7,18.51,-3.44,40.47,60.19,110.04,116.83,0.1829,-0.0056,104.0,32.0,2.0,3.0,6.8,36.1,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,TEP.PA,258.7738952636719,1.0,1.0,88.1,23.84,-13.08,60.75,67.34,229.27,262.74,0.1678,0.1521,65.0,98.0,5.0,2.0,33.47,2128.5,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-03-31,DECISION,2021-03-31,TTE.PA,29.28479766845703,1.0,-1.0,42.2,-20.12,-51.41,11.17,22.37,27.97,31.08,0.0987,0.0405,74.0,75.0,3.0,2.0,3.1,53.4,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-03-31,DECISION,2021-03-31,VIE.PA,16.56194496154785,1.0,-1.0,5.9,-2.98,-31.83,25.88,27.6,16.3,20.68,0.0418,0.0538,102.0,66.0,2.0,2.0,4.37,inf,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-03-31,DECISION,2021-03-31,VIV.PA,9.723240852355957,1.0,1.0,45.5,5.77,-23.96,35.51,57.11,9.67,9.79,0.0226,-0.0453,36.0,31.0,5.0,2.0,0.11,1.7,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 1.7 séances,ATTENTE,
2021-03-31,DECISION,2021-03-31,WLN.PA,738.187255859375,1.0,-1.0,31.9,7.53,-33.74,48.81,35.49,705.84,807.21,0.6441,-0.5533,103.0,31.0,2.0,2.0,101.37,84.7,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-04-30,DECISION,2021-04-30,ACA.PA,8.182625770568848,1.0,0.0,81.9,-7.15,-37.23,22.92,73.86,7.79,8.27,0.03,0.0062,59.0,36.0,2.0,4.0,0.48,20.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,AI.PA,94.10186767578125,0.0,1.0,0.0,3.7,-15.8,23.2,18.59,94.1,95.76,0.2487,0.0002,38.0,110.0,3.0,4.0,1.65,6.7,veto 2 : canal se refermant en 6.7 séances,ATTENTE,
2021-04-30,DECISION,2021-04-30,AIR.PA,91.68846130371094,1.0,0.0,31.8,-15.43,-61.19,30.33,75.25,89.65,96.06,0.2312,0.0151,56.0,34.0,2.0,4.0,6.41,29.7,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,ALO.PA,44.303436279296875,0.0,1.0,71.6,5.87,-27.02,38.75,30.74,39.17,46.34,0.0191,-0.0302,90.0,69.0,2.0,2.0,7.17,145.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,ATO.PA,4137.1279296875,-1.0,-1.0,48.8,-12.56,-49.57,24.45,2.42,3641.8,4657.04,-8.8413,-12.6573,100.0,62.0,2.0,2.0,1015.25,266.0,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,BN.PA,47.9594612121582,1.0,0.0,10.0,-8.3,-33.45,16.85,-3.3,47.5,52.12,0.0766,0.0568,53.0,83.0,3.0,3.0,4.62,233.7,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,BNP.PA,36.653282165527344,1.0,0.0,69.6,-7.48,-39.38,24.43,84.66,34.74,37.49,0.1182,0.0175,58.0,36.0,2.0,3.0,2.75,27.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,CA.PA,11.945271492004395,1.0,1.0,93.9,-3.11,-36.76,30.54,17.06,10.98,12.01,0.013,-0.0189,51.0,75.0,4.0,2.0,1.03,32.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,CAP.PA,135.45704650878906,1.0,1.0,14.4,9.02,-23.07,41.12,64.2,134.61,140.46,0.4909,0.2907,64.0,37.0,3.0,7.0,5.84,29.2,aucun,ACHAT,
2021-04-30,DECISION,2021-04-30,CS.PA,16.476282119750977,1.0,0.0,25.6,-7.47,-30.45,15.51,47.69,16.26,17.11,0.0573,0.0288,50.0,95.0,3.0,3.0,0.85,29.8,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,DG.PA,75.64539337158203,1.0,1.0,92.7,-10.51,-37.57,16.56,21.36,72.51,75.89,0.1777,0.0283,58.0,109.0,3.0,5.0,3.39,22.7,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,DSY.PA,37.087745666503906,1.0,1.0,14.9,15.53,-17.86,48.92,30.36,36.91,38.08,0.1309,0.0272,37.0,53.0,7.0,3.0,1.16,11.2,veto 2 : canal se refermant en 11.2 séances,ATTENTE,
2021-04-30,DECISION,2021-04-30,EL.PA,122.2607192993164,1.0,1.0,3.0,-4.26,-31.33,22.81,25.81,121.9,134.2,0.302,0.2029,37.0,47.0,4.0,4.0,12.3,124.1,aucun,ACHAT,
2021-04-30,DECISION,2021-04-30,EN.PA,26.141103744506836,1.0,1.0,91.6,-12.14,-38.71,14.43,32.32,25.0,26.25,0.0245,-0.0025,41.0,76.0,2.0,2.0,1.25,46.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,ENGI.PA,8.022274017333984,-1.0,0.0,66.8,-14.74,-40.81,11.34,24.2,7.91,8.08,0.0155,-0.0124,30.0,70.0,3.0,3.0,0.16,5.9,veto 2 : canal se refermant en 5.9 séances,ATTENTE,
2021-04-30,DECISION,2021-04-30,GLE.PA,18.536163330078125,1.0,0.0,63.7,-28.15,-67.07,10.77,72.7,16.97,19.43,0.0803,0.0485,58.0,72.0,2.0,6.0,2.45,77.2,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,HO.PA,75.22110748291016,1.0,-1.0,9.7,-24.28,-55.72,7.15,22.35,74.66,80.45,0.168,0.0649,62.0,91.0,4.0,2.0,5.79,56.1,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-04-30,DECISION,2021-04-30,KER.PA,578.2359008789062,1.0,1.0,94.8,4.44,-24.46,33.34,35.18,421.8,586.82,-0.4704,0.3846,43.0,115.0,5.0,2.0,165.02,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,LR.PA,72.18692016601562,1.0,1.0,68.8,6.04,-17.73,29.81,40.07,64.81,75.53,0.0348,0.0373,63.0,75.0,4.0,4.0,10.71,inf,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,MC.PA,568.36962890625,1.0,1.0,80.0,21.41,-1.87,44.7,67.74,496.88,586.26,0.7865,1.2427,34.0,112.0,4.0,4.0,89.38,inf,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,ML.PA,24.095800399780273,1.0,-1.0,4.2,-1.03,-29.39,27.34,51.23,23.96,27.33,0.0444,0.0485,64.0,71.0,3.0,5.0,3.38,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-04-30,DECISION,2021-04-30,MT.AS,22.158056259155273,1.0,0.0,49.5,-12.27,-57.38,32.83,139.13,20.03,24.32,0.0697,0.0649,53.0,58.0,6.0,5.0,4.29,898.3,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,OR.PA,315.0854187011719,1.0,1.0,91.0,12.57,-11.4,36.54,33.38,257.4,320.8,-0.1114,0.238,45.0,112.0,4.0,3.0,63.4,inf,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,ORA.PA,7.193308353424072,1.0,0.0,6.4,-19.62,-44.39,5.15,4.57,7.17,7.48,0.0134,0.002,40.0,78.0,3.0,4.0,0.31,26.8,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,PUB.PA,42.08439636230469,1.0,1.0,5.0,-8.86,-48.34,30.62,117.51,41.95,44.56,0.1618,0.1085,51.0,68.0,4.0,4.0,2.61,48.9,aucun,ACHAT,
2021-04-30,DECISION,2021-04-30,RI.PA,140.2528076171875,1.0,1.0,55.2,-1.46,-24.41,21.49,21.73,132.24,146.76,0.1232,0.1257,44.0,112.0,3.0,3.0,14.52,inf,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,RMS.PA,995.2557373046875,1.0,1.0,87.9,20.12,-1.27,41.51,41.17,833.43,1017.47,0.5478,1.0119,41.0,43.0,3.0,2.0,184.04,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,RNO.PA,28.379507064819336,1.0,-1.0,2.7,-40.6,-87.77,6.57,120.25,28.09,38.99,0.0526,0.076,115.0,36.0,3.0,4.0,10.9,inf,veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-04-30,DECISION,2021-04-30,SAF.PA,118.03692626953125,0.0,1.0,88.6,-15.98,-57.52,25.56,43.75,110.92,118.95,0.2169,-0.0708,55.0,31.0,3.0,2.0,8.03,27.9,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,SAN.PA,67.8254623413086,0.0,1.0,43.4,1.53,-24.24,27.3,-7.59,66.91,69.02,0.217,0.0082,37.0,117.0,2.0,3.0,2.12,10.1,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 10.1 séances,ATTENTE,
2021-04-30,DECISION,2021-04-30,SGO.PA,44.39877700805664,1.0,1.0,22.1,5.82,-22.58,34.23,111.1,43.85,46.32,0.1819,0.1068,45.0,104.0,2.0,4.0,2.46,32.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,STMPA.PA,29.683347702026367,1.0,-1.0,22.6,19.88,-21.68,61.43,38.81,29.01,31.98,0.052,-0.0419,37.0,51.0,2.0,2.0,2.97,31.7,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-04-30,DECISION,2021-04-30,SU.PA,119.08772277832031,1.0,1.0,48.3,17.54,-3.94,39.02,61.69,112.32,126.34,0.1205,0.1489,68.0,75.0,5.0,5.0,14.02,inf,aucun,ATTENTE,
2021-04-30,DECISION,2021-04-30,TEP.PA,269.3331298828125,1.0,1.0,12.1,23.83,-12.06,59.72,39.62,267.32,284.0,0.9209,0.4234,44.0,105.0,2.0,3.0,16.68,33.5,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,TTE.PA,27.11282730102539,1.0,-1.0,4.6,-24.1,-54.57,6.38,33.61,26.88,31.89,0.0423,0.0405,55.0,75.0,2.0,3.0,5.01,2874.1,veto 1 : moins de 3 épisodes de contact d'un côté; veto 3 : critères 1 et 2 de signes opposés,ATTENTE,
2021-04-30,DECISION,2021-04-30,VIE.PA,20.069805145263672,1.0,1.0,90.5,4.41,-24.86,33.69,15.68,16.85,20.41,0.0298,0.0353,66.0,71.0,4.0,2.0,3.55,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-04-30,DECISION,2021-04-30,VIV.PA,10.070499420166016,1.0,1.0,47.4,6.28,-22.67,35.23,43.13,9.94,10.21,0.0193,-0.0196,49.0,52.0,5.0,2.0,0.27,6.9,veto 1 : moins de 3 épisodes de contact d'un côté; veto 2 : canal se refermant en 6.9 séances,ATTENTE,
2021-04-30,DECISION,2021-04-30,WLN.PA,843.4801635742188,0.0,1.0,87.3,11.75,-28.68,52.18,8.03,700.36,864.32,-0.121,0.2781,41.0,81.0,2.0,2.0,163.96,inf,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-05-31,DECISION,2021-05-31,ACA.PA,8.251479148864746,1.0,0.0,30.2,-8.97,-38.36,20.42,41.51,8.04,8.73,0.0256,0.0119,82.0,45.0,2.0,3.0,0.69,49.8,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-05-31,DECISION,2021-05-31,AI.PA,95.24668884277344,1.0,0.0,23.8,2.76,-16.17,21.7,10.55,94.55,97.47,0.1736,0.0419,56.0,100.0,5.0,6.0,2.92,22.2,aucun,ATTENTE,
2021-05-31,DECISION,2021-05-31,AIR.PA,97.8536376953125,1.0,1.0,79.1,-15.01,-59.86,29.83,23.41,86.97,100.72,0.1415,0.082,76.0,64.0,3.0,2.0,13.76,231.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-05-31,DECISION,2021-05-31,ALO.PA,44.83968734741211,-1.0,0.0,78.1,4.71,-27.45,36.87,11.37,41.75,45.71,0.0655,-0.0302,35.0,69.0,2.0,4.0,3.95,41.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-05-31,DECISION,2021-05-31,ATO.PA,4074.27392578125,-1.0,0.0,97.2,-14.39,-50.34,21.56,-20.1,3254.46,4098.05,-13.883,-19.8084,48.0,41.0,3.0,2.0,843.58,142.4,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-05-31,DECISION,2021-05-31,BN.PA,49.306396484375,1.0,1.0,35.0,-7.79,-32.45,16.87,-4.4,48.0,51.73,0.0621,0.0269,63.0,47.0,2.0,2.0,3.73,106.3,veto 1 : moins de 3 épisodes de contact d'un côté,ATTENTE,
2021-05-31,DECISION,2021-05-31,BNP.PA,39.114112854003906,1.0,1.0,61.4,-7.0,-38.07,24.07,36.49,37.22,40.3,0.1182,0.0597,58.0,49.0,3.0,3.0,3.08,52.6,aucun,ATTENTE,
2021-05-31,DECISION,2021-05-31,CA.PA,12.761211395263672,1.0,1.0,89.9,-1.33,-34.01,31.35,10.04,11.25,12.93,0.013,-0.0051,51.0,88.0,4.0,3.0,1.68,92.5,aucun,ATTENTE,
2021-05-31,DECISION,2021-05-31,CAP.PA,135.6792755126953,1.0,0.0,2.6,6.99,-24.2,38.18,55.89,135.39,146.56,0.3788,0.2907,84.0,37.0,4.0,5.0,11.17,126.7,aucun,ATTENTE,
