ANCRAGE,ISIN,TICKER,BRAS,K,SENS,DATE_EVENEMENT,J,Z,EXCES,EXCES_NET,TAILLE_PANIER
2012-04-04,FR0000120503,EN.PA,T1,2.0,bas,2012-11-06,151,-2.0196,2.5650,2.0210,33
2012-05-07,FR0000120503,EN.PA,T1,2.0,bas,2012-11-06,131,-2.0251,2.5650,2.0210,33
2012-11-19,FR0000120503,EN.PA,T1,2.0,bas,2012-11-20,1,-2.1705,0.4001,-0.1439,34
2012-11-19,FR0000133308,ORA.PA,T1,2.0,bas,2012-11-20,1,-2.3651,-19.1141,-19.6581,34
2012-07-02,FR0010208488,ENGI.PA,T1,2.0,bas,2012-12-06,113,-2.0773,-14.1762,-14.7202,33
2012-07-30,FR0010208488,ENGI.PA,T1,2.0,bas,2012-12-06,93,-2.0595,-14.1762,-14.7202,33
2012-08-27,FR0010208488,ENGI.PA,T1,2.0,bas,2012-12-06,73,-2.0746,-14.1762,-14.7202,33
2012-09-24,FR0010208488,ENGI.PA,T1,2.0,bas,2012-12-06,53,-2.1135,-14.2341,-14.7781,34
2012-10-22,FR0010208488,ENGI.PA,T1,2.0,bas,2012-12-06,33,-2.2110,-14.2341,-14.7781,34
2012-11-19,FR0010208488,ENGI.PA,T1,2.0,bas,2012-12-06,13,-2.1467,-14.2341,-14.7781,34
2012-12-17,FR0010208488,ENGI.PA,T1,2.0,bas,2013-01-23,22,-2.0355,7.0628,6.5188,34
2012-12-17,FR0000133308,ORA.PA,T1,2.0,bas,2013-02-04,30,-2.0450,-4.4033,-4.9473,34
2013-01-21,FR0010208488,ENGI.PA,T1,2.0,bas,2013-02-04,10,-2.1402,12.1381,11.5941,34
2013-01-21,FR0000133308,ORA.PA,T1,2.0,bas,2013-02-06,12,-2.0653,-2.7368,-3.2808,34
2013-02-18,FR0000133308,ORA.PA,T1,2.0,bas,2013-02-20,2,-2.0771,-0.1912,-0.7352,34
2013-02-18,FR0010208488,ENGI.PA,T1,2.0,bas,2013-02-20,2,-2.0203,10.4331,9.8891,34
2013-03-18,LU0323134006,MT.AS,T1,2.0,bas,2013-03-22,4,-2.1750,-16.5940,-16.8400,34
2013-02-18,LU0323134006,MT.AS,T1,2.0,bas,2013-03-27,27,-2.0732,-15.7568,-16.0028,34
2012-09-24,LU0323134006,MT.AS,T1,2.0,bas,2013-03-28,128,-2.0011,-14.4623,-14.7083,34
2012-07-30,LU0323134006,MT.AS,T1,2.0,bas,2013-04-02,169,-2.2659,-10.0198,-10.2658,33
2012-08-27,LU0323134006,MT.AS,T1,2.0,bas,2013-04-02,149,-2.2346,-10.0198,-10.2658,33
2012-10-22,LU0323134006,MT.AS,T1,2.0,bas,2013-04-02,109,-2.1491,-10.1407,-10.3867,34
2012-11-19,LU0323134006,MT.AS,T1,2.0,bas,2013-04-02,89,-2.1080,-10.1407,-10.3867,34
2012-12-17,LU0323134006,MT.AS,T1,2.0,bas,2013-04-02,69,-2.0437,-10.1407,-10.3867,34
2013-01-21,LU0323134006,MT.AS,T1,2.0,bas,2013-04-02,49,-2.1415,-10.1407,-10.3867,34
2012-07-02,LU0323134006,MT.AS,T1,2.0,bas,2013-04-17,200,-2.1108,-1.6540,-1.9000,33
2013-04-17,LU0323134006,MT.AS,T1,2.0,bas,2013-04-18,1,-3.4257,-2.4894,-2.7354,34
2013-05-16,LU0323134006,MT.AS,T1,2.0,bas,2013-06-11,18,-2.0647,3.9813,3.7353,34
2013-06-13,LU0323134006,MT.AS,T1,2.0,bas,2013-06-20,5,-2.1734,4.7417,4.4957,34
2013-03-18,FR0000133308,ORA.PA,T1,2.0,bas,2013-07-05,76,-2.0090,18.1882,17.6442,34
2013-11-28,FR0000120693,RI.PA,T1,2.0,bas,2013-12-02,2,-2.0085,-0.8441,-1.3881,34
2013-10-31,FR0000120693,RI.PA,T1,2.0,bas,2013-12-03,23,-2.2093,-1.7908,-2.3348,34
2013-10-03,FR0000120693,RI.PA,T1,2.0,bas,2013-12-10,48,-2.0035,-3.9194,-4.4634,34
2013-09-05,FR0000120693,RI.PA,T1,2.0,bas,2013-12-13,71,-2.0837,-5.3026,-5.8466,34
2013-12-30,FR0000120693,RI.PA,T1,2.0,bas,2014-01-06,4,-2.1306,-0.4249,-0.9689,33
2013-12-30,FR0000121485,KER.PA,T1,2.0,bas,2014-01-09,7,-2.5546,-1.4702,-2.0142,33
2013-07-11,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-22,136,-2.0218,-7.1416,-7.6856,34
2013-06-13,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-23,157,-2.2016,-3.6804,-4.2244,34
2013-08-08,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-23,117,-2.3332,-3.6804,-4.2244,34
2013-09-05,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-23,97,-2.2969,-3.6804,-4.2244,34
2013-10-03,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-23,77,-2.2548,-3.6804,-4.2244,34
2013-10-31,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-23,57,-2.2521,-3.6804,-4.2244,34
2013-11-28,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-23,37,-2.2875,-3.6804,-4.2244,34
2013-12-30,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-23,17,-2.1239,-3.4026,-3.9466,33
2013-05-16,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-24,178,-2.0361,-0.0219,-0.5659,34
2013-02-18,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-29,241,-2.0887,20.4408,19.8968,34
2014-01-28,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-29,1,-2.4635,20.7097,20.1657,33
2014-01-28,FR0000121485,KER.PA,T1,2.0,bas,2014-01-30,2,-2.1700,1.8380,1.2940,33
2013-03-18,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-30,222,-2.0584,23.2897,22.7457,34
2013-04-17,FR0010220475,ALO.PA,T1,2.0,bas,2014-01-30,202,-2.0796,23.2897,22.7457,34
2014-01-28,FR0000120644,BN.PA,T1,2.0,bas,2014-01-31,3,-2.0929,-0.2751,-0.8191,33
2014-01-28,FR0000120693,RI.PA,T1,2.0,bas,2014-02-04,5,-2.0266,-1.3621,-1.9061,31
2014-02-25,FR0010220475,ALO.PA,T1,2.0,bas,2014-02-26,1,-2.5208,44.0679,43.5239,33
2014-02-25,FR0000121485,KER.PA,T1,2.0,bas,2014-03-11,10,-2.1532,7.1461,6.6021,33
2014-01-28,FR0000121667,EL.PA,T1,2.0,bas,2014-03-12,31,-2.0337,-1.5814,-2.1254,33
2014-02-25,FR0000121667,EL.PA,T1,2.0,bas,2014-03-12,11,-2.2478,-1.5814,-2.1254,33
2014-02-25,FR0000120321,OR.PA,T1,2.0,bas,2014-03-13,12,-2.2589,0.7529,0.2089,33
2013-11-28,FR0000121485,KER.PA,T1,2.0,bas,2014-03-13,72,-2.1869,6.1343,5.5903,34
2013-11-28,FR0000121667,EL.PA,T1,2.0,bas,2014-03-13,72,-2.0596,-2.2289,-2.7729,34
2013-12-30,FR0000121667,EL.PA,T1,2.0,bas,2014-03-14,53,-2.0325,-2.1792,-2.7232,33
2014-03-25,FR0010220475,ALO.PA,T1,2.0,bas,2014-03-27,2,-2.1965,35.5074,34.9634,33
2014-03-25,FR0000120321,OR.PA,T1,2.0,bas,2014-04-11,13,-2.0647,6.5178,5.9738,33
2014-04-24,FR0000120354,VK.PA,T1,2.0,bas,2014-06-16,37,-2.0183,7.7480,7.2040,33
2014-05-22,FR0000120354,VK.PA,T1,2.0,bas,2014-06-18,19,-2.0530,10.9057,10.3617,33
2013-11-28,FR0000120354,VK.PA,T1,2.0,bas,2014-06-19,140,-2.0073,14.9032,14.3592,34
2014-06-19,FR0000120354,VK.PA,T1,2.0,bas,2014-06-20,1,-2.0557,13.9198,13.3758,33
2013-12-30,FR0000120354,VK.PA,T1,2.0,bas,2014-06-23,122,-2.0378,14.2503,13.7063,33
2014-01-28,FR0000120354,VK.PA,T1,2.0,bas,2014-06-23,102,-2.0379,14.2503,13.7063,33
2014-02-25,FR0000120354,VK.PA,T1,2.0,bas,2014-06-25,84,-2.0979,15.7574,15.2134,33
2014-03-25,FR0000120354,VK.PA,T1,2.0,bas,2014-06-25,64,-2.0354,15.7574,15.2134,33
2014-07-17,FR0000130577,PUB.PA,T1,2.0,bas,2014-07-29,8,-2.1890,3.4611,2.9171,33
2014-06-19,FR0000130577,PUB.PA,T1,2.0,bas,2014-08-01,31,-2.1928,-2.4915,-3.0355,33
2014-07-17,NL0000235190,AIR.PA,T1,2.0,bas,2014-08-01,11,-2.0997,8.1204,7.8744,33
2013-10-31,FR0000120354,VK.PA,T1,2.0,bas,2014-08-07,195,-2.0483,-10.7101,-11.2541,34
2014-08-14,FR0000130577,PUB.PA,T1,2.0,bas,2014-08-15,1,-2.1197,1.6267,1.0827,33
2014-09-11,FR0000130577,PUB.PA,T1,2.0,bas,2014-09-23,8,-2.1317,10.0080,9.4640,33
2014-09-11,FR0000120172,CA.PA,T1,2.0,bas,2014-09-25,10,-2.6167,-1.5047,-2.0487,33
2014-08-14,FR0000120172,CA.PA,T1,2.0,bas,2014-10-01,34,-2.4779,1.8975,1.3535,33
2014-07-17,FR0000120172,CA.PA,T1,2.0,bas,2014-10-02,55,-2.0860,3.0182,2.4742,33
2014-09-11,FR0000125007,SGO.PA,T1,2.0,bas,2014-10-02,15,-2.1417,-2.6725,-3.2165,33
2014-09-11,FR0000131906,RNO.PA,T1,2.0,bas,2014-10-02,15,-2.1601,6.2160,5.6720,33
2014-08-14,FR0000125007,SGO.PA,T1,2.0,bas,2014-10-03,36,-2.1635,0.0475,-0.4965,33
2014-07-17,FR0000125007,SGO.PA,T1,2.0,bas,2014-10-07,58,-2.1905,0.9132,0.3692,33
2014-09-11,FR0000121261,ML.PA,T1,2.0,bas,2014-10-08,19,-2.2003,0.7089,0.1649,33
2014-09-11,LU0323134006,MT.AS,T1,2.0,bas,2014-10-08,19,-2.3502,-15.8280,-16.0740,33
2014-10-09,FR0000120172,CA.PA,T1,2.0,bas,2014-10-10,1,-3.6930,-1.8335,-2.3775,33
2014-08-14,FR0000121261,ML.PA,T1,2.0,bas,2014-10-10,41,-2.1202,0.1634,-0.3806,33
2014-10-09,FR0000121261,ML.PA,T1,2.0,bas,2014-10-10,1,-2.2948,0.1634,-0.3806,33
2014-09-11,FR0000121972,SU.PA,T1,2.0,bas,2014-10-10,21,-2.0758,-0.4460,-0.9900,33
2014-10-09,FR0000121972,SU.PA,T1,2.0,bas,2014-10-10,1,-2.0695,-0.4460,-0.9900,33
2014-06-19,FR0000125007,SGO.PA,T1,2.0,bas,2014-10-10,81,-2.0185,1.4668,0.9228,33
2014-10-09,FR0000125007,SGO.PA,T1,2.0,bas,2014-10-10,1,-3.0552,-0.4544,-0.9984,33
2014-10-09,FR0000125486,DG.PA,T1,2.0,bas,2014-10-10,1,-2.0783,4.6376,4.0936,33
2014-05-22,FR0000130577,PUB.PA,T1,2.0,bas,2014-10-10,101,-2.1365,10.2284,9.6844,33
2014-10-09,FR0000130577,PUB.PA,T1,2.0,bas,2014-10-10,1,-2.4957,8.3072,7.7632,33
2014-07-17,FR0000131906,RNO.PA,T1,2.0,bas,2014-10-10,61,-2.0308,3.1857,2.6417,33
2014-08-14,FR0000131906,RNO.PA,T1,2.0,bas,2014-10-10,41,-2.1130,3.1857,2.6417,33
2014-10-09,FR0000131906,RNO.PA,T1,2.0,bas,2014-10-10,1,-2.2290,3.1857,2.6417,33
2014-08-14,LU0323134006,MT.AS,T1,2.0,bas,2014-10-10,41,-2.3376,-15.4930,-15.7390,33
2014-10-09,LU0323134006,MT.AS,T1,2.0,bas,2014-10-10,1,-2.9387,-15.4930,-15.7390,33
2014-10-09,FR0000120404,AC.PA,T1,2.0,bas,2014-10-13,2,-2.1550,9.6902,9.1462,33
2014-09-11,FR0000120404,AC.PA,T1,2.0,bas,2014-10-15,24,-2.3207,13.3363,12.7923,33
2014-08-14,FR0000121972,SU.PA,T1,2.0,bas,2014-10-15,44,-2.0627,-2.6080,-3.1520,33
2014-09-11,FR0000125486,DG.PA,T1,2.0,bas,2014-10-15,24,-2.0227,6.4182,5.8742,33
2014-04-24,FR0000130577,PUB.PA,T1,2.0,bas,2014-10-15,124,-2.1379,9.6073,9.0633,33
2014-09-11,FR0000130809,GLE.PA,T1,2.0,bas,2014-10-15,24,-2.1117,-16.6843,-17.2283,33
2014-10-09,FR0000130809,GLE.PA,T1,2.0,bas,2014-10-15,4,-2.2999,-16.6843,-17.2283,33
2014-08-14,FR0000131104,BNP.PA,T1,2.0,bas,2014-10-15,44,-2.0272,-14.2733,-14.8173,33
2014-09-11,FR0000131104,BNP.PA,T1,2.0,bas,2014-10-15,24,-2.2908,-14.2733,-14.8173,33
2014-10-09,FR0000131104,BNP.PA,T1,2.0,bas,2014-10-15,4,-2.4194,-14.2733,-14.8173,33
2014-07-17,LU0323134006,MT.AS,T1,2.0,bas,2014-10-15,64,-2.1087,-22.1458,-22.3918,33
2014-07-17,FR0000131104,BNP.PA,T1,2.0,bas,2014-10-16,65,-2.2539,-11.5275,-12.0715,33
2014-08-14,NL0000235190,AIR.PA,T1,2.0,bas,2014-10-16,45,-2.0090,-6.7721,-7.0181,33
2014-09-11,NL0000235190,AIR.PA,T1,2.0,bas,2014-10-16,25,-2.2025,-6.7721,-7.0181,33
2014-10-09,NL0000235190,AIR.PA,T1,2.0,bas,2014-10-16,5,-2.2804,-6.7721,-7.0181,33
2014-07-17,FR0000121261,ML.PA,T1,2.0,bas,2014-10-23,70,-2.1501,8.2994,7.7554,33
2014-06-19,FR0000121261,ML.PA,T1,2.0,bas,2014-10-27,92,-2.0252,13.1635,12.6195,33
2014-11-06,LU0323134006,MT.AS,T1,2.0,bas,2014-11-10,2,-2.0272,-24.4967,-24.7427,33
2014-11-06,FR0000130809,GLE.PA,T1,2.0,bas,2014-11-12,4,-2.0373,-9.8046,-10.3486,33
2014-12-04,LU0323134006,MT.AS,T1,2.0,bas,2014-12-09,3,-2.1143,-15.2354,-15.4814,33
2014-11-06,FR0000120172,CA.PA,T1,2.0,bas,2014-12-10,24,-2.0167,13.8296,13.2856,33
2014-11-06,NL0000235190,AIR.PA,T1,2.0,bas,2014-12-11,25,-2.4718,24.8882,24.6422,33
2014-12-04,NL0000235190,AIR.PA,T1,2.0,bas,2014-12-11,5,-2.4206,24.8882,24.6422,33
2014-12-04,FR0000120172,CA.PA,T1,2.0,bas,2014-12-12,6,-2.0452,8.2740,7.7300,33
2014-11-06,FR0000125007,SGO.PA,T1,2.0,bas,2014-12-12,26,-2.1336,0.7196,0.1756,33
2014-06-19,LU0323134006,MT.AS,T1,2.0,bas,2014-12-12,126,-2.1259,-12.8988,-13.1448,33
2014-06-19,NL0000235190,AIR.PA,T1,2.0,bas,2014-12-12,126,-2.0893,28.5103,28.2643,33
2014-12-04,FR0000120271,TTE.PA,T1,2.0,bas,2014-12-15,7,-2.0844,-11.9668,-12.5108,33
2014-12-04,FR0000125007,SGO.PA,T1,2.0,bas,2014-12-15,7,-2.1315,-1.5719,-2.1159,33
2014-12-04,FR0000130809,GLE.PA,T1,2.0,bas,2014-12-15,7,-2.1362,-4.4216,-4.9656,33
2014-11-06,FR0000131104,BNP.PA,T1,2.0,bas,2014-12-15,27,-2.1036,-16.4287,-16.9727,33
2014-08-14,FR0000130809,GLE.PA,T1,2.0,bas,2014-12-17,89,-2.0798,-0.7364,-1.2804,33
2014-12-04,FR0000131104,BNP.PA,T1,2.0,bas,2015-01-06,20,-2.1318,-1.8251,-2.3691,33
2015-01-06,FR0000130809,GLE.PA,T1,2.0,bas,2015-01-07,1,-2.2551,14.3403,13.7963,33
2015-01-06,FR0000131104,BNP.PA,T1,2.0,bas,2015-01-07,1,-2.1927,1.5117,0.9677,33
2015-01-06,LU0323134006,MT.AS,T1,2.0,bas,2015-01-07,1,-2.5549,-25.8707,-26.1167,33
2014-05-22,LU0323134006,MT.AS,T1,2.0,bas,2015-01-12,164,-2.0207,-18.7581,-19.0041,33
2014-04-24,LU0323134006,MT.AS,T1,2.0,bas,2015-01-14,186,-2.2860,-12.8947,-13.1407,33
2015-04-30,FR0010208488,ENGI.PA,T1,2.0,bas,2015-06-09,27,-2.0438,-3.4388,-3.9828,33
2015-05-29,FR0010208488,ENGI.PA,T1,2.0,bas,2015-06-09,7,-2.0099,-3.4388,-3.9828,33
2015-03-31,FR0010208488,ENGI.PA,T1,2.0,bas,2015-06-12,50,-2.0021,-4.6593,-5.2033,33
2015-03-03,FR0010208488,ENGI.PA,T1,2.0,bas,2015-06-15,71,-2.3207,-4.4320,-4.9760,33
2015-06-26,FR0010208488,ENGI.PA,T1,2.0,bas,2015-06-29,1,-2.5279,-4.4137,-4.9577,33
2015-04-30,FR0010220475,ALO.PA,T1,2.0,bas,2015-06-30,42,-2.0605,17.1021,16.5581,33
2015-05-29,FR0010220475,ALO.PA,T1,2.0,bas,2015-06-30,22,-2.0677,17.1021,16.5581,33
2015-06-26,FR0010220475,ALO.PA,T1,2.0,bas,2015-06-30,2,-2.0608,17.1021,16.5581,33
2015-02-03,FR0010208488,ENGI.PA,T1,2.0,bas,2015-07-06,106,-2.3090,-5.2593,-5.8033,33
2015-02-03,LU0323134006,MT.AS,T1,2.0,bas,2015-07-07,107,-2.5599,-35.0406,-35.2866,33
2015-03-03,LU0323134006,MT.AS,T1,2.0,bas,2015-07-07,87,-2.3745,-35.0406,-35.2866,33
2015-03-31,LU0323134006,MT.AS,T1,2.0,bas,2015-07-07,67,-2.2206,-35.0406,-35.2866,33
2015-04-30,LU0323134006,MT.AS,T1,2.0,bas,2015-07-07,47,-2.0951,-35.0406,-35.2866,33
2015-05-29,LU0323134006,MT.AS,T1,2.0,bas,2015-07-07,27,-2.1597,-35.0406,-35.2866,33
2015-06-26,LU0323134006,MT.AS,T1,2.0,bas,2015-07-07,7,-2.1940,-35.0406,-35.2866,33
2015-07-24,LU0323134006,MT.AS,T1,2.0,bas,2015-07-27,1,-2.0735,-25.5126,-25.7586,33
2015-07-24,FR0010208488,ENGI.PA,T1,2.0,bas,2015-07-28,2,-2.5027,1.9793,1.4353,33
2015-01-06,FR0000120271,TTE.PA,T1,2.0,bas,2015-08-24,161,-2.3274,10.7153,10.1713,33
2015-02-03,FR0000120271,TTE.PA,T1,2.0,bas,2015-08-24,141,-2.6159,10.7153,10.1713,33
2015-03-03,FR0000120271,TTE.PA,T1,2.0,bas,2015-08-24,121,-2.8795,10.7153,10.1713,33
2015-03-31,FR0000120271,TTE.PA,T1,2.0,bas,2015-08-24,101,-2.9545,10.7153,10.1713,33
2015-04-30,FR0000120271,TTE.PA,T1,2.0,bas,2015-08-24,81,-2.9540,10.7153,10.1713,33
2015-05-29,FR0000120271,TTE.PA,T1,2.0,bas,2015-08-24,61,-3.0040,10.7153,10.1713,33
2015-06-26,FR0000120271,TTE.PA,T1,2.0,bas,2015-08-24,41,-3.2382,10.7153,10.1713,33
2015-07-24,FR0000120271,TTE.PA,T1,2.0,bas,2015-08-24,21,-3.3021,10.7153,10.1713,33
2015-08-21,FR0000120271,TTE.PA,T1,2.0,bas,2015-08-24,1,-3.2230,10.7153,10.1713,33
2014-12-04,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,181,-2.1237,-5.3779,-5.9219,33
2015-01-06,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,161,-2.1386,-5.3779,-5.9219,33
2015-02-03,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,141,-2.2783,-5.3779,-5.9219,33
2015-03-03,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,121,-2.2310,-5.3779,-5.9219,33
2015-03-31,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,101,-2.1694,-5.3779,-5.9219,33
2015-04-30,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,81,-2.1464,-5.3779,-5.9219,33
2015-05-29,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,61,-2.1159,-5.3779,-5.9219,33
2015-06-26,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,41,-2.1158,-5.3779,-5.9219,33
2015-07-24,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,21,-2.0757,-5.3779,-5.9219,33
2015-08-21,FR0000121972,SU.PA,T1,2.0,bas,2015-08-24,1,-2.0819,-5.3779,-5.9219,33
2014-12-04,FR0010208488,ENGI.PA,T1,2.0,bas,2015-08-24,181,-2.0257,0.5491,0.0051,33
2015-01-06,FR0010208488,ENGI.PA,T1,2.0,bas,2015-08-24,161,-2.5721,0.5491,0.0051,33
2015-08-21,FR0010208488,ENGI.PA,T1,2.0,bas,2015-08-24,1,-4.4006,0.5491,0.0051,33
2015-08-21,LU0323134006,MT.AS,T1,2.0,bas,2015-08-24,1,-3.1443,-43.6142,-43.8602,33
2014-11-06,FR0000121972,SU.PA,T1,2.0,bas,2015-09-18,220,-2.1996,-0.3740,-0.9180,33
2015-09-18,FR0010208488,ENGI.PA,T1,2.0,bas,2015-09-21,1,-2.8003,7.6874,7.1434,33
2015-09-18,LU0323134006,MT.AS,T1,2.0,bas,2015-09-21,1,-3.2427,-42.0561,-42.3021,33
2015-09-18,FR0000121972,SU.PA,T1,2.0,bas,2015-09-22,2,-2.2676,-2.1652,-2.7092,33
2014-11-06,FR0010208488,ENGI.PA,T1,2.0,bas,2015-09-22,222,-2.0363,7.5573,7.0133,33
2015-07-24,FR0000121485,KER.PA,T1,2.0,bas,2015-09-24,44,-2.0974,4.8500,4.3060,33
2015-08-21,FR0000121485,KER.PA,T1,2.0,bas,2015-09-24,24,-2.2157,4.8500,4.3060,33
2015-09-18,FR0000121485,KER.PA,T1,2.0,bas,2015-09-24,4,-2.0008,4.8500,4.3060,33
2014-10-09,FR0010208488,ENGI.PA,T1,2.0,bas,2015-09-24,244,-2.1236,9.0052,8.4612,33
2015-09-18,FR0000120271,TTE.PA,T1,2.0,bas,2015-09-28,6,-2.0788,0.0012,-0.5428,33
2015-10-16,FR0000121972,SU.PA,T1,2.0,bas,2015-10-19,1,-2.1816,2.6349,2.0909,33
2015-10-16,LU0323134006,MT.AS,T1,2.0,bas,2015-10-19,1,-2.3236,-34.5165,-34.7625,33
2015-11-13,LU0323134006,MT.AS,T1,2.0,bas,2015-11-16,1,-2.3485,-24.0697,-24.3157,33
2015-12-11,LU0323134006,MT.AS,T1,2.0,bas,2015-12-14,1,-2.4002,28.6132,28.3672,33
