DATE,TICKER,PHASE,SOUS_ECHANTILLON,TOP10,SOUS_BAS,AU_DESSUS_HAUT,TAUX_20_POSITIF,PERSISTANT,EXCES_20,BANDE_SUIVANTE
2021-11-12,GLE.PA,3,non,oui,non,non,oui,non,1.5454,non
2021-11-12,HO.PA,3,non,non,non,non,oui,non,-7.2564,oui
2021-11-12,KER.PA,3,non,non,non,oui,oui,non,5.5265,non
2021-11-12,LR.PA,3,non,non,non,non,oui,non,8.9047,oui
2021-11-12,MC.PA,3,non,non,non,oui,oui,non,0.8174,non
2021-11-12,ML.PA,3,non,non,non,non,oui,non,7.4816,oui
2021-11-12,MT.AS,3,non,non,non,non,oui,non,-4.5436,oui
2021-11-12,OR.PA,3,non,non,non,oui,oui,non,2.2012,non
2021-11-12,ORA.PA,3,non,non,non,oui,oui,non,-4.2817,non
2021-11-12,PUB.PA,3,non,non,non,oui,oui,non,-1.5559,non
2021-11-12,RI.PA,3,non,non,non,oui,oui,non,3.4614,non
2021-11-12,RMS.PA,3,non,non,non,oui,oui,non,9.8879,non
2021-11-12,RNO.PA,3,non,non,non,oui,oui,non,-11.1482,non
2021-11-12,SAF.PA,3,non,non,non,oui,oui,non,-12.106,non
2021-11-12,SAN.PA,3,non,non,non,oui,oui,non,-0.8376,non
2021-11-12,SGO.PA,3,non,non,non,non,oui,non,0.5491,oui
2021-11-12,STLAP.PA,3,non,non,non,oui,oui,non,-5.4865,non
2021-11-12,STMPA.PA,3,non,oui,non,oui,oui,non,-3.0012,non
2021-11-12,SU.PA,3,non,oui,non,non,oui,non,9.1637,oui
2021-11-12,TEP.PA,3,non,non,non,non,oui,non,6.0512,oui
2021-11-12,TTE.PA,3,non,oui,non,non,non,non,4.2967,oui
2021-11-12,VIE.PA,3,non,oui,non,oui,oui,non,5.2972,non
2021-11-12,VIV.PA,3,non,non,non,non,non,non,0.6457,oui
2021-11-12,WLN.PA,3,non,non,oui,non,non,oui,0.2718,non
2021-11-15,ACA.PA,4,non,non,non,non,oui,non,-1.9613,oui
2021-11-15,AI.PA,4,non,non,non,oui,oui,non,5.1918,non
2021-11-15,AIR.PA,4,non,non,non,non,oui,non,-6.3928,oui
2021-11-15,ALO.PA,4,non,non,non,oui,oui,non,-4.7725,non
2021-11-15,BN.PA,4,non,non,non,non,oui,non,-5.3352,oui
2021-11-15,BNP.PA,4,non,non,non,oui,oui,non,-5.3088,non
2021-11-15,CA.PA,4,non,non,non,oui,oui,non,1.464,non
2021-11-15,CAP.PA,4,non,oui,non,oui,oui,non,-1.3975,non
2021-11-15,CS.PA,4,non,oui,non,oui,oui,non,1.1297,oui
2021-11-15,DG.PA,4,non,non,non,oui,oui,non,-6.6247,non
2021-11-15,DSY.PA,4,non,oui,non,oui,oui,non,-1.5209,non
2021-11-15,EL.PA,4,non,oui,non,oui,oui,non,2.4156,non
2021-11-15,EN.PA,4,non,non,oui,non,non,oui,-6.2887,non
2021-11-15,ENGI.PA,4,non,non,non,oui,oui,non,-0.281,non
2021-11-15,ERF.PA,4,non,oui,oui,non,non,oui,4.2877,non
2021-11-15,GLE.PA,4,non,oui,non,oui,oui,non,-0.6419,oui
2021-11-15,HO.PA,4,non,non,non,non,oui,non,-8.3747,oui
2021-11-15,KER.PA,4,non,non,non,oui,oui,non,5.0667,non
2021-11-15,LR.PA,4,non,non,non,non,oui,non,10.1649,oui
2021-11-15,MC.PA,4,non,non,non,oui,oui,non,2.0059,non
2021-11-15,ML.PA,4,non,non,non,non,oui,non,7.6921,oui
2021-11-15,MT.AS,4,non,non,non,non,non,non,-1.3572,oui
2021-11-15,OR.PA,4,non,non,non,oui,oui,non,1.7911,non
2021-11-15,ORA.PA,4,non,non,non,oui,oui,non,-2.3535,non
2021-11-15,PUB.PA,4,non,non,non,oui,oui,non,-0.2581,non
2021-11-15,RI.PA,4,non,non,non,oui,oui,non,3.4481,non
2021-11-15,RMS.PA,4,non,non,non,oui,oui,non,8.7178,non
2021-11-15,RNO.PA,4,non,non,non,oui,oui,non,-11.0741,non
2021-11-15,SAF.PA,4,non,non,non,oui,oui,non,-13.3411,non
2021-11-15,SAN.PA,4,non,non,non,oui,oui,non,-0.8123,non
2021-11-15,SGO.PA,4,non,non,non,non,oui,non,0.5592,oui
2021-11-15,STLAP.PA,4,non,non,non,oui,oui,non,-5.783,non
2021-11-15,STMPA.PA,4,non,oui,non,oui,oui,non,-2.0697,non
2021-11-15,SU.PA,4,non,oui,non,non,oui,non,10.1175,oui
2021-11-15,TEP.PA,4,non,non,non,non,oui,non,8.4545,oui
2021-11-15,TTE.PA,4,non,oui,non,non,non,non,2.7939,oui
2021-11-15,VIE.PA,4,non,oui,non,oui,oui,non,6.6868,oui
2021-11-15,VIV.PA,4,non,non,non,non,non,non,2.9963,oui
2021-11-15,WLN.PA,4,non,non,oui,non,non,oui,-2.8337,non
2021-11-16,ACA.PA,5,non,non,non,non,non,non,0.154,oui
2021-11-16,AI.PA,5,non,non,non,oui,oui,non,5.1479,non
2021-11-16,AIR.PA,5,non,non,non,non,oui,non,-6.953,oui
2021-11-16,ALO.PA,5,non,non,non,oui,oui,non,-7.2436,non
2021-11-16,BN.PA,5,non,non,non,non,oui,non,-2.1611,oui
2021-11-16,BNP.PA,5,non,non,non,oui,oui,non,-2.957,non
2021-11-16,CA.PA,5,non,non,non,oui,oui,non,4.7957,non
2021-11-16,CAP.PA,5,non,oui,non,oui,oui,non,-2.4149,non
2021-11-16,CS.PA,5,non,oui,non,non,oui,non,3.447,oui
2021-11-16,DG.PA,5,non,non,non,oui,oui,non,-5.692,non
2021-11-16,DSY.PA,5,non,oui,non,oui,oui,non,-2.5432,non
2021-11-16,EL.PA,5,non,oui,non,oui,oui,non,-0.2953,non
2021-11-16,EN.PA,5,non,non,oui,non,non,oui,-4.4857,non
2021-11-16,ENGI.PA,5,non,non,non,oui,oui,non,-0.5351,non
2021-11-16,ERF.PA,5,non,oui,oui,non,non,oui,0.1241,non
2021-11-16,GLE.PA,5,non,oui,non,non,oui,non,1.144,oui
2021-11-16,HO.PA,5,non,non,non,non,oui,non,-6.816,non
2021-11-16,KER.PA,5,non,non,non,oui,oui,non,0.9357,non
