DATE,TICKER,EXECUTION,CLOSE_AJUSTE,CLOSE_REEL,VAL_120,S_120,ECART_S,TAUX_120,TAUX_20,SOUS_BAS,AU_DESSUS,SEUIL_4_FRANCHI,ACHETABLE_SANS_VETO,ACHETABLE_AVEC_VETO,SIGNAL
2026-02-06,PUB.PA,2026-02-09,75.4205,75.4205,83.4768,2.5626,-3.1438,0.0581,-0.5309,oui,non,oui,oui,non,candidate à l'achat
2026-02-06,SGO.PA,2026-02-09,85.7102,85.7102,79.6344,2.8008,2.1693,-0.1063,0.1667,non,oui,non,non,non,au-dessus du bord haut
2026-02-06,MC.PA,2026-02-09,527.5969,527.5969,629.8412,40.5386,-2.5221,0.1823,-1.0762,oui,non,oui,oui,non,candidate à l'achat
2026-02-06,CAP.PA,2026-02-09,111.8037,111.8037,137.2197,6.9745,-3.6441,0.1319,-1.0907,oui,non,oui,oui,non,candidate à l'achat
2026-02-13,ENGI.PA,2026-02-16,24.8366,24.8366,24.2238,0.4824,1.2701,0.3367,0.6086,non,oui,non,non,non,au-dessus du bord haut
2026-02-13,AC.PA,2026-02-16,47.8071,47.8071,47.6264,1.3402,0.1349,0.1601,0.4363,non,non,non,non,non,dans la bande
2026-02-13,EN.PA,2026-02-16,47.0737,47.0737,45.7838,0.8258,1.5621,0.2389,0.6095,non,oui,non,non,non,au-dessus du bord haut
2026-02-13,TTE.PA,2026-02-16,62.9196,62.9196,58.5166,1.625,2.7096,0.1684,0.7005,non,oui,non,non,non,au-dessus du bord haut
2026-02-13,SAF.PA,2026-02-16,329.1022,329.1022,308.3223,8.5615,2.4271,0.0664,0.0036,non,oui,non,non,non,au-dessus du bord haut
2026-02-13,AIR.PA,2026-02-16,188.929,188.929,200.225,8.7885,-1.2853,0.0344,-0.5748,oui,non,oui,oui,non,candidate à l'achat
2026-02-13,PUB.PA,2026-02-16,69.5851,69.5851,81.7124,3.3687,-3.6,0.0247,-0.923,oui,non,oui,oui,non,candidate à l'achat
2026-02-13,SGO.PA,2026-02-16,88.1551,88.1551,80.589,2.9943,2.5269,-0.0821,0.5126,non,oui,non,non,non,au-dessus du bord haut
2026-02-13,MC.PA,2026-02-16,505.9499,505.9499,613.9935,45.1454,-2.3932,0.13,-0.7151,oui,non,oui,oui,non,candidate à l'achat
2026-02-13,CAP.PA,2026-02-16,101.5825,101.5825,132.9188,9.5358,-3.2862,0.085,-1.5391,oui,non,oui,oui,non,candidate à l'achat
2026-02-20,ENGI.PA,2026-02-23,25.0365,25.0365,24.7356,0.4854,0.6199,0.3442,0.4406,non,non,non,non,non,dans la bande
2026-02-20,AC.PA,2026-02-23,47.0884,47.0884,48.0784,1.2967,-0.7635,0.1657,0.4131,non,non,non,non,non,dans la bande
2026-02-20,EN.PA,2026-02-23,49.1555,49.1555,46.6818,0.9357,2.6436,0.2492,0.7148,non,oui,non,non,non,au-dessus du bord haut
2026-02-20,TTE.PA,2026-02-23,63.9555,63.9555,59.9761,1.7721,2.2456,0.1951,0.5662,non,oui,non,non,non,au-dessus du bord haut
2026-02-20,SAF.PA,2026-02-23,342.5511,342.5511,313.8707,10.2998,2.7845,0.0836,0.7803,non,oui,non,non,non,au-dessus du bord haut
2026-02-20,AIR.PA,2026-02-23,186.2976,186.2976,197.579,8.2127,-1.3736,0.0066,-0.1166,oui,non,oui,oui,non,candidate à l'achat
2026-02-20,PUB.PA,2026-02-23,70.8861,70.8861,79.4315,4.0228,-2.1243,-0.0173,-1.0963,oui,non,oui,oui,non,candidate à l'achat
2026-02-20,SGO.PA,2026-02-23,87.5536,87.5536,81.2679,3.1731,1.9809,-0.0658,0.3885,non,oui,non,non,non,au-dessus du bord haut
2026-02-20,MC.PA,2026-02-23,545.8001,545.8001,600.186,47.6265,-1.1419,0.0854,-0.3568,oui,non,oui,oui,non,candidate à l'achat
2026-02-20,CAP.PA,2026-02-23,101.2434,101.2434,128.0058,11.3124,-2.3658,0.0294,-1.7206,oui,non,oui,oui,non,candidate à l'achat
2026-02-27,ENGI.PA,2026-03-02,27.5401,27.5401,25.3822,0.6,3.5968,0.3569,0.5567,non,oui,non,non,non,au-dessus du bord haut
2026-02-27,AC.PA,2026-03-02,47.846,47.846,48.3152,1.312,-0.3576,0.1619,0.1148,non,non,non,non,non,dans la bande
2026-02-27,EN.PA,2026-03-02,50.5369,50.5369,47.6372,1.0816,2.681,0.2588,0.6502,non,oui,non,non,non,au-dessus du bord haut
2026-02-27,TTE.PA,2026-03-02,65.7538,65.7538,61.5029,1.9628,2.1657,0.2195,0.5398,non,oui,non,non,non,au-dessus du bord haut
2026-02-27,SAF.PA,2026-03-02,336.2222,336.2222,318.4638,11.2761,1.5749,0.0939,0.8906,non,oui,non,non,non,au-dessus du bord haut
2026-02-27,AIR.PA,2026-03-02,180.8974,180.8974,193.8048,8.184,-1.5772,-0.025,-0.1767,oui,non,oui,oui,non,candidate à l'achat
2026-02-27,PUB.PA,2026-03-02,72.1488,72.1488,77.7559,4.3324,-1.2942,-0.045,-0.5874,oui,non,oui,oui,non,candidate à l'achat
2026-02-27,SGO.PA,2026-03-02,83.6727,83.6727,81.6925,3.2329,0.6125,-0.054,0.0633,non,non,non,non,non,dans la bande
2026-02-27,MC.PA,2026-03-02,535.3702,535.3702,588.7469,47.0202,-1.1352,0.0447,0.2074,oui,non,oui,oui,oui,candidate à l'achat
2026-02-27,CAP.PA,2026-03-02,103.617,103.617,123.4245,12.433,-1.5931,-0.0207,-1.0813,oui,non,oui,oui,non,candidate à l'achat
2026-03-06,ENGI.PA,2026-03-09,25.0841,25.0841,25.8462,0.6097,-1.2499,0.3593,0.2949,oui,non,non,oui,oui,candidate à l'achat
2026-03-06,AC.PA,2026-03-09,42.0862,42.0862,47.7798,1.6769,-3.3952,0.1359,-0.5644,oui,non,oui,oui,non,candidate à l'achat
2026-03-06,EN.PA,2026-03-09,46.9107,46.9107,48.3126,1.0836,-1.2938,0.2626,0.1907,oui,non,non,oui,oui,candidate à l'achat
2026-03-06,TTE.PA,2026-03-09,66.4575,66.4575,62.9902,2.076,1.6701,0.2409,0.4319,non,oui,non,non,non,au-dessus du bord haut
2026-03-06,SAF.PA,2026-03-09,314.17,314.17,319.6662,11.3426,-0.4846,0.0912,0.18,non,non,non,non,non,dans la bande
2026-03-06,AIR.PA,2026-03-09,172.316,172.316,189.4588,8.6402,-1.9841,-0.0567,-0.5509,oui,non,oui,oui,non,candidate à l'achat
2026-03-06,PUB.PA,2026-03-09,72.5889,72.5889,76.3295,4.4283,-0.8447,-0.0687,-0.0232,non,non,oui,non,non,dans la bande
2026-03-06,SGO.PA,2026-03-09,71.8553,71.8553,80.7732,3.4096,-2.6155,-0.06,-0.8168,oui,non,non,oui,non,candidate à l'achat
2026-03-06,MC.PA,2026-03-09,494.1425,494.1425,568.9872,46.6011,-1.6061,-0.0151,-0.1517,oui,non,oui,oui,non,candidate à l'achat
2026-03-06,CAP.PA,2026-03-09,106.3297,106.3297,119.5237,12.8018,-1.0306,-0.0654,0.0053,oui,non,oui,oui,oui,candidate à l'achat
2026-03-13,ENGI.PA,2026-03-16,26.3121,26.3121,26.1962,0.615,0.1884,0.3525,0.0982,non,non,non,non,non,dans la bande
2026-03-13,AC.PA,2026-03-16,39.3374,39.3374,46.8693,2.1278,-3.5398,0.0994,-1.0509,oui,non,oui,oui,non,candidate à l'achat
2026-03-13,EN.PA,2026-03-16,47.7836,47.7836,48.6565,1.1187,-0.7802,0.2542,-0.1983,non,non,non,non,non,dans la bande
2026-03-13,TTE.PA,2026-03-16,70.6892,70.6892,64.62,2.2551,2.6913,0.2622,0.4556,non,oui,non,non,non,au-dessus du bord haut
2026-03-13,SAF.PA,2026-03-16,301.0178,301.0178,319.1227,11.5347,-1.5696,0.0822,-0.6472,oui,non,non,oui,non,candidate à l'achat
2026-03-13,AIR.PA,2026-03-16,165.3251,165.3251,184.8724,8.7848,-2.2251,-0.0897,-0.7372,oui,non,oui,oui,non,candidate à l'achat
2026-03-13,PUB.PA,2026-03-16,72.3402,72.3402,74.9242,4.3198,-0.5982,-0.0937,0.3099,non,non,oui,non,non,dans la bande
2026-03-13,SGO.PA,2026-03-16,69.6625,69.6625,79.2992,3.8131,-2.5272,-0.0738,-1.3696,oui,non,non,oui,non,candidate à l'achat
2026-03-13,MC.PA,2026-03-16,466.0997,466.0997,548.4956,45.5012,-1.8109,-0.0734,-0.6018,oui,non,oui,oui,non,candidate à l'achat
2026-03-13,CAP.PA,2026-03-16,104.4405,104.4405,115.8748,12.9366,-0.8839,-0.1061,0.3034,non,non,oui,non,non,dans la bande
2026-03-20,ENGI.PA,2026-03-23,25.2364,25.2364,26.5402,0.6304,-2.0682,0.3448,-0.0807,oui,non,non,oui,non,candidate à l'achat
2026-03-20,AC.PA,2026-03-23,38.5895,38.5895,45.6695,2.4772,-2.858,0.0535,-1.1513,oui,non,oui,oui,non,candidate à l'achat
2026-03-20,EN.PA,2026-03-23,46.7955,46.7955,49.0325,1.1488,-1.9472,0.2472,-0.2809,oui,non,non,oui,non,candidate à l'achat
2026-03-20,TTE.PA,2026-03-23,75.2142,75.2142,67.0229,2.714,3.0181,0.2997,0.7934,non,oui,non,non,non,au-dessus du bord haut
2026-03-20,SAF.PA,2026-03-23,278.4711,278.4711,316.5871,12.6009,-3.0249,0.0674,-0.9203,oui,non,oui,oui,non,candidate à l'achat
2026-03-20,AIR.PA,2026-03-23,158.0005,158.0005,179.5399,9.0085,-2.391,-0.1264,-0.622,oui,non,oui,oui,non,candidate à l'achat
2026-03-20,PUB.PA,2026-03-23,67.4614,67.4614,73.1236,4.111,-1.3773,-0.1263,-0.0425,oui,non,oui,oui,non,candidate à l'achat
2026-03-20,SGO.PA,2026-03-23,66.0533,66.0533,77.3878,4.3541,-2.6032,-0.0962,-1.4583,oui,non,oui,oui,non,candidate à l'achat
2026-03-20,MC.PA,2026-03-23,450.6024,450.6024,524.038,42.7785,-1.7166,-0.1403,-1.064,oui,non,oui,oui,non,candidate à l'achat
2026-03-20,CAP.PA,2026-03-23,95.5079,95.5079,111.484,12.8876,-1.2397,-0.1564,-0.0231,oui,non,oui,oui,non,candidate à l'achat
2026-03-27,ENGI.PA,2026-03-30,25.541,25.541,26.7192,0.6736,-1.749,0.3286,-0.0656,oui,non,non,oui,non,candidate à l'achat
2026-03-27,AC.PA,2026-03-30,39.2695,39.2695,44.5168,2.6141,-2.0073,0.0098,-0.5898,oui,non,oui,oui,non,candidate à l'achat
2026-03-27,EN.PA,2026-03-30,46.9298,46.9298,49.2403,1.1955,-1.9326,0.235,-0.1038,oui,non,non,oui,non,candidate à l'achat
2026-03-27,TTE.PA,2026-03-30,76.7095,76.7095,69.3905,3.0747,2.3804,0.3306,0.9459,non,oui,non,non,non,au-dessus du bord haut
2026-03-27,SAF.PA,2026-03-30,275.3066,275.3066,312.0887,14.4144,-2.5518,0.0465,-0.9111,oui,non,oui,oui,non,candidate à l'achat
2026-03-27,AIR.PA,2026-03-30,157.5096,157.5096,174.6581,9.2354,-1.8568,-0.1567,-0.5395,oui,non,oui,oui,non,candidate à l'achat
2026-03-27,PUB.PA,2026-03-30,65.5864,65.5864,71.1229,4.0283,-1.3744,-0.159,-0.4682,oui,non,oui,oui,non,candidate à l'achat
2026-03-27,SGO.PA,2026-03-30,67.0623,67.0623,75.8589,4.6241,-1.9023,-0.1104,-0.7084,oui,non,oui,oui,non,candidate à l'achat
2026-03-27,MC.PA,2026-03-30,448.4377,448.4377,501.4141,39.6086,-1.3375,-0.1984,-0.7041,oui,non,oui,oui,non,candidate à l'achat
2026-03-27,CAP.PA,2026-03-30,93.202,93.202,106.6088,12.8815,-1.0408,-0.2097,-0.664,oui,non,oui,oui,non,candidate à l'achat
2026-04-02,ENGI.PA,2026-04-07,27.5782,27.5782,26.9992,0.6766,0.8557,0.3229,0.2184,non,non,non,non,non,dans la bande
2026-04-02,AC.PA,2026-04-07,41.28,41.28,43.659,2.5713,-0.9252,-0.0233,-0.2116,non,non,oui,non,non,dans la bande
2026-04-02,EN.PA,2026-04-07,48.2921,48.2921,49.3893,1.2211,-0.8985,0.2241,0.0778,non,non,non,non,non,dans la bande
2026-04-02,TTE.PA,2026-04-07,78.4414,78.4414,71.3991,3.3951,2.0742,0.3539,0.927,non,oui,non,non,non,au-dessus du bord haut
2026-04-02,SAF.PA,2026-04-07,284.1078,284.1078,308.5687,15.5084,-1.5773,0.0303,-0.7677,oui,non,oui,oui,non,candidate à l'achat
2026-04-02,AIR.PA,2026-04-07,162.1439,162.1439,170.9913,9.301,-0.9512,-0.1784,-0.4649,non,non,oui,non,non,dans la bande
2026-04-02,PUB.PA,2026-04-07,69.3364,69.3364,69.8122,3.8379,-0.124,-0.1799,-0.4728,non,non,oui,non,non,dans la bande
2026-04-02,SGO.PA,2026-04-07,68.4206,68.4206,74.5809,4.7888,-1.2864,-0.1253,-0.2729,oui,non,oui,oui,non,candidate à l'achat
2026-04-02,MC.PA,2026-04-07,463.4922,463.4922,485.5294,35.5599,-0.6197,-0.2385,-0.4589,non,non,oui,non,non,dans la bande
2026-04-02,CAP.PA,2026-04-07,99.6448,99.6448,103.1671,12.3661,-0.2848,-0.2495,-0.5767,non,non,oui,non,non,dans la bande
2026-04-10,ENGI.PA,2026-04-13,27.7305,27.7305,27.3619,0.6808,0.5414,0.3228,0.3486,non,non,non,non,non,dans la bande
2026-04-10,AC.PA,2026-04-13,43.4363,43.4363,43.1595,2.3856,0.1161,-0.0459,0.4173,non,non,non,non,non,dans la bande
2026-04-10,EN.PA,2026-04-13,50.4026,50.4026,49.8944,1.197,0.4245,0.2278,0.2237,non,non,non,non,non,dans la bande
2026-04-10,TTE.PA,2026-04-13,77.6413,77.6413,73.1569,3.4625,1.2951,0.3721,0.5492,non,oui,non,non,non,au-dessus du bord haut
2026-04-10,SAF.PA,2026-04-13,309.8189,309.8189,308.0539,15.7194,0.1123,0.0261,-0.0577,non,non,non,non,non,dans la bande
2026-04-10,AIR.PA,2026-04-13,166.4248,166.4248,168.3442,9.0562,-0.2119,-0.1932,-0.0466,non,non,oui,non,non,dans la bande
2026-04-10,PUB.PA,2026-04-13,70.3312,70.3312,69.0022,3.7069,0.3585,-0.1903,-0.1237,non,non,oui,non,non,dans la bande
2026-04-10,SGO.PA,2026-04-13,73.7375,73.7375,73.972,4.8139,-0.0487,-0.1286,0.2371,non,non,non,non,non,dans la bande
2026-04-10,MC.PA,2026-04-13,475.5457,475.5457,474.1356,32.0366,0.044,-0.2644,0.049,non,non,oui,non,non,dans la bande
2026-04-10,CAP.PA,2026-04-13,97.1742,97.1742,99.8969,11.6579,-0.2335,-0.2872,-0.2738,non,non,oui,non,non,dans la bande
2026-04-17,ENGI.PA,2026-04-20,26.6262,26.6262,27.6668,0.6911,-1.5056,0.3144,0.4633,oui,non,non,oui,oui,candidate à l'achat
2026-04-17,AC.PA,2026-04-20,45.0972,45.0972,42.8865,2.2363,0.9886,-0.0598,0.866,non,non,non,non,non,dans la bande
2026-04-17,EN.PA,2026-04-20,50.2875,50.2875,50.5109,1.1652,-0.1918,0.2317,0.453,non,non,non,non,non,dans la bande
2026-04-17,TTE.PA,2026-04-20,72.1696,72.1696,74.9513,3.3836,-0.8221,0.3871,-0.0063,non,non,non,non,non,dans la bande
2026-04-17,SAF.PA,2026-04-20,311.7966,311.7966,308.4524,15.7605,0.2122,0.0273,0.6307,non,non,non,non,non,dans la bande
2026-04-17,AIR.PA,2026-04-20,176.2238,176.2238,166.2176,8.8979,1.1245,-0.2014,0.4036,non,oui,oui,non,non,au-dessus du bord haut
2026-04-17,PUB.PA,2026-04-20,76.7598,76.7598,68.9808,3.8658,2.0122,-0.1839,0.7027,non,oui,oui,non,non,au-dessus du bord haut
2026-04-17,SGO.PA,2026-04-20,79.0156,79.0156,73.8706,4.8326,1.0646,-0.121,0.7901,non,oui,non,non,non,au-dessus du bord haut
2026-04-17,MC.PA,2026-04-20,491.3874,491.3874,463.9939,30.4474,0.8997,-0.2818,0.3992,non,non,oui,non,non,dans la bande
2026-04-17,CAP.PA,2026-04-20,107.1533,107.1533,97.3817,11.0766,0.8822,-0.3129,0.5405,non,non,oui,non,non,dans la bande
2026-04-24,ENGI.PA,2026-04-27,26.9214,26.9214,27.8813,0.7137,-1.3452,0.302,0.1311,oui,non,non,oui,oui,candidate à l'achat
2026-04-24,AC.PA,2026-04-27,41.9697,41.9697,42.5194,2.18,-0.2522,-0.0721,0.5031,non,non,oui,non,non,dans la bande
2026-04-24,EN.PA,2026-04-27,49.6735,49.6735,50.8773,1.171,-1.0281,0.2248,0.3376,oui,non,non,oui,oui,candidate à l'achat
2026-04-24,TTE.PA,2026-04-27,76.0512,76.0512,76.3943,3.2451,-0.1057,0.3941,-0.2828,non,non,non,non,non,dans la bande
2026-04-24,SAF.PA,2026-04-27,267.0,267.0,304.212,16.9503,-2.1954,0.0093,0.0698,oui,non,oui,oui,oui,candidate à l'achat
2026-04-24,AIR.PA,2026-04-27,165.92,165.92,164.5207,8.8725,0.1577,-0.2042,0.3936,non,non,non,non,non,dans la bande
2026-04-24,PUB.PA,2026-04-27,74.6361,74.6361,69.0995,4.0317,1.3733,-0.1745,0.7874,non,oui,non,non,non,au-dessus du bord haut
2026-04-24,SGO.PA,2026-04-27,75.2317,75.2317,73.7105,4.8336,0.3147,-0.1167,0.742,non,non,non,non,non,dans la bande
2026-04-24,MC.PA,2026-04-27,464.0826,464.0826,453.8154,28.5643,0.3594,-0.2994,0.2423,non,non,oui,non,non,dans la bande
2026-04-24,CAP.PA,2026-04-27,96.0116,96.0116,95.1169,10.6968,0.0836,-0.3329,0.4516,non,non,oui,non,non,dans la bande
2026-04-30,ENGI.PA,2026-05-04,28.07,28.07,28.0885,0.7284,-0.0254,0.2964,-0.0887,non,non,non,non,non,dans la bande
2026-04-30,AC.PA,2026-05-04,40.9207,40.9207,42.036,2.1299,-0.5236,-0.0872,-0.1199,non,non,oui,non,non,dans la bande
2026-04-30,EN.PA,2026-05-04,50.28,50.28,51.0316,1.1702,-0.6423,0.2139,0.0682,non,non,non,non,non,dans la bande
2026-04-30,TTE.PA,2026-05-04,78.313,78.313,77.6605,3.1569,0.2067,0.3998,-0.0866,non,non,non,non,non,dans la bande
2026-04-30,SAF.PA,2026-05-04,269.9666,269.9666,299.9518,18.0178,-1.6642,-0.0079,-0.665,oui,non,oui,oui,non,candidate à l'achat
2026-04-30,AIR.PA,2026-05-04,174.88,174.88,163.78,8.9857,1.2353,-0.2009,0.1912,non,oui,non,non,non,au-dessus du bord haut
2026-04-30,PUB.PA,2026-05-04,75.9371,75.9371,69.199,4.154,1.6221,-0.1687,0.5351,non,oui,non,non,non,au-dessus du bord haut
2026-04-30,SGO.PA,2026-05-04,75.3287,75.3287,73.1862,4.7441,0.4516,-0.1247,0.3765,non,non,non,non,non,dans la bande
2026-04-30,MC.PA,2026-05-04,451.4,451.4,444.0622,26.6276,0.2756,-0.3175,-0.1842,non,non,oui,non,non,dans la bande
2026-04-30,CAP.PA,2026-05-04,99.7901,99.7901,92.8719,10.154,0.6813,-0.3553,0.0293,non,non,oui,non,non,dans la bande
2026-05-08,ENGI.PA,2026-05-11,26.99,26.99,28.347,0.7443,-1.8231,0.2906,0.0126,oui,non,non,oui,oui,candidate à l'achat
2026-05-08,AC.PA,2026-05-11,42.9507,42.9507,41.7339,2.1291,0.5715,-0.0939,-0.3271,non,non,non,non,non,dans la bande
2026-05-08,EN.PA,2026-05-11,50.24,50.24,51.4019,1.1853,-0.9802,0.2072,0.0671,non,non,non,non,non,dans la bande
2026-05-08,TTE.PA,2026-05-11,74.866,74.866,78.9489,3.054,-1.3369,0.402,0.0146,oui,non,non,oui,oui,candidate à l'achat
2026-05-08,SAF.PA,2026-05-11,283.1189,283.1189,296.7435,18.5735,-0.7336,-0.0203,-0.6776,non,non,oui,non,non,dans la bande
2026-05-08,AIR.PA,2026-05-11,179.88,179.88,164.8113,9.6879,1.5554,-0.183,0.4305,non,oui,non,non,non,au-dessus du bord haut
2026-05-08,PUB.PA,2026-05-11,77.7738,77.7738,69.7414,4.4428,1.808,-0.1529,0.3402,non,oui,non,non,non,au-dessus du bord haut
2026-05-08,SGO.PA,2026-05-11,76.8228,76.8228,72.7187,4.6621,0.8803,-0.1315,0.0848,non,non,non,non,non,dans la bande
2026-05-08,MC.PA,2026-05-11,472.7,472.7,436.3553,25.9683,1.3996,-0.3259,-0.2192,non,oui,oui,non,non,au-dessus du bord haut
2026-05-08,CAP.PA,2026-05-11,100.2261,100.2261,91.0453,9.7565,0.941,-0.3699,-0.0842,non,non,oui,non,non,dans la bande
2026-05-15,ENGI.PA,2026-05-18,26.6,26.6,28.5356,0.781,-2.4782,0.282,0.0769,oui,non,non,oui,oui,candidate à l'achat
2026-05-15,AC.PA,2026-05-18,42.1931,42.1931,41.4897,2.0745,0.339,-0.1008,-0.0531,non,non,oui,non,non,dans la bande
2026-05-15,EN.PA,2026-05-18,50.5,50.5,51.7128,1.1898,-1.0194,0.1996,0.1436,oui,non,non,oui,oui,candidate à l'achat
2026-05-15,TTE.PA,2026-05-18,77.7105,77.7105,80.2199,2.9179,-0.86,0.4038,0.2153,non,non,non,non,non,dans la bande
2026-05-15,SAF.PA,2026-05-18,268.3844,268.3844,292.8343,18.8871,-1.2945,-0.0373,-0.1594,oui,non,oui,oui,non,candidate à l'achat
2026-05-15,AIR.PA,2026-05-18,167.68,167.68,164.2273,9.8161,0.3517,-0.1785,0.1777,non,non,non,non,non,dans la bande
2026-05-15,PUB.PA,2026-05-18,73.756,73.756,69.7084,4.5005,0.8994,-0.1478,-0.0483,non,non,non,non,non,dans la bande
2026-05-15,SGO.PA,2026-05-18,72.2045,72.2045,71.9144,4.4795,0.0648,-0.1446,-0.1676,non,non,non,non,non,dans la bande
2026-05-15,MC.PA,2026-05-18,455.6,455.6,428.0742,25.0712,1.0979,-0.336,-0.2411,non,oui,non,non,non,au-dessus du bord haut
2026-05-15,CAP.PA,2026-05-18,96.8836,96.8836,88.4483,9.1717,0.9197,-0.3936,-0.4263,non,non,oui,non,non,dans la bande
2026-05-22,ENGI.PA,2026-05-25,27.17,27.17,28.6372,0.8386,-1.7496,0.2674,-0.0264,oui,non,non,oui,non,candidate à l'achat
2026-05-22,AC.PA,2026-05-25,43.4946,43.4946,41.3945,2.0741,1.0125,-0.101,0.2851,non,oui,non,non,non,au-dessus du bord haut
2026-05-22,EN.PA,2026-05-25,49.33,49.33,51.7965,1.2547,-1.9657,0.187,0.0138,oui,non,non,oui,oui,candidate à l'achat
2026-05-22,TTE.PA,2026-05-25,77.6808,77.6808,81.55,2.7942,-1.3847,0.4053,0.144,oui,non,non,oui,oui,candidate à l'achat
2026-05-22,SAF.PA,2026-05-25,281.8333,281.8333,287.7189,18.4589,-0.3188,-0.0642,0.1733,non,non,oui,non,non,dans la bande
2026-05-22,AIR.PA,2026-05-25,169.52,169.52,163.2995,9.8694,0.6303,-0.177,-0.0703,non,non,non,non,non,dans la bande
2026-05-22,PUB.PA,2026-05-25,79.6871,79.6871,70.4877,4.8627,1.8918,-0.1305,0.2302,non,oui,non,non,non,au-dessus du bord haut
2026-05-22,SGO.PA,2026-05-25,73.0389,73.0389,71.0974,4.3827,0.443,-0.1545,-0.2502,non,non,non,non,non,dans la bande
2026-05-22,MC.PA,2026-05-25,472.6,472.6,423.6616,25.8344,1.8943,-0.3352,0.1418,non,oui,non,non,non,au-dessus du bord haut
2026-05-22,CAP.PA,2026-05-25,99.887,99.887,87.0479,9.0884,1.4127,-0.4005,-0.0262,non,oui,oui,non,non,au-dessus du bord haut
2026-05-29,ENGI.PA,2026-06-01,26.47,26.47,28.6416,0.9142,-2.3754,0.2474,-0.1319,oui,non,non,oui,non,candidate à l'achat
2026-05-29,AC.PA,2026-06-01,45.68,45.68,41.6514,2.1804,1.8477,-0.091,0.4597,non,oui,non,non,non,au-dessus du bord haut
2026-05-29,EN.PA,2026-06-01,50.46,50.46,51.9233,1.3006,-1.1251,0.177,-0.1153,oui,non,non,oui,non,candidate à l'achat
2026-05-29,TTE.PA,2026-06-01,74.2536,74.2536,82.1481,2.9823,-2.6471,0.3933,-0.0468,oui,non,non,oui,non,candidate à l'achat
2026-05-29,SAF.PA,2026-06-01,305.7,305.7,286.932,18.0225,1.0414,-0.0713,0.4442,non,oui,non,non,non,au-dessus du bord haut
2026-05-29,AIR.PA,2026-06-01,179.7,179.7,163.1014,10.0291,1.655,-0.1728,-0.2036,non,oui,non,non,non,au-dessus du bord haut
2026-05-29,PUB.PA,2026-06-01,80.108,80.108,71.3388,5.171,1.6958,-0.111,0.2906,non,oui,non,non,non,au-dessus du bord haut
2026-05-29,SGO.PA,2026-06-01,75.9302,75.9302,70.9892,4.4347,1.1142,-0.1513,-0.0541,non,oui,non,non,non,au-dessus du bord haut
2026-05-29,MC.PA,2026-06-01,473.05,473.05,423.5125,28.1335,1.7608,-0.32,0.2538,non,oui,non,non,non,au-dessus du bord haut
2026-05-29,CAP.PA,2026-06-01,98.7728,98.7728,86.3059,9.3257,1.3368,-0.3954,-0.0929,non,oui,non,non,non,au-dessus du bord haut
2026-06-05,ENGI.PA,2026-06-08,26.94,26.94,28.534,0.968,-1.6466,0.2204,-0.1266,oui,non,non,oui,non,candidate à l'achat
2026-06-05,AC.PA,2026-06-08,45.39,45.39,41.9642,2.2936,1.4936,-0.0803,0.4839,non,oui,non,non,non,au-dessus du bord haut
2026-06-05,EN.PA,2026-06-08,50.16,50.16,51.9007,1.3702,-1.2704,0.163,-0.1181,oui,non,non,oui,non,candidate à l'achat
2026-06-05,TTE.PA,2026-06-08,76.4166,76.4166,82.5903,3.2149,-1.9203,0.3761,-0.1559,oui,non,non,oui,non,candidate à l'achat
2026-06-05,SAF.PA,2026-06-08,298.5,298.5,285.7798,17.5472,0.7249,-0.0794,0.575,non,non,non,non,non,dans la bande
2026-06-05,AIR.PA,2026-06-08,178.96,178.96,162.7855,10.1902,1.5873,-0.1696,0.1345,non,oui,non,non,non,au-dessus du bord haut
2026-06-05,PUB.PA,2026-06-08,83.6475,83.6475,72.9467,5.6053,1.9091,-0.0754,0.6329,non,oui,non,non,non,au-dessus du bord haut
2026-06-05,SGO.PA,2026-06-08,74.96,74.96,70.8919,4.4808,0.9079,-0.1468,0.1511,non,non,non,non,non,dans la bande
2026-06-05,MC.PA,2026-06-08,479.05,479.05,423.1255,29.9138,1.8695,-0.3058,0.2679,non,oui,non,non,non,au-dessus du bord haut
2026-06-05,CAP.PA,2026-06-08,101.8,101.8,87.1442,9.8036,1.4949,-0.3633,0.3265,non,oui,non,non,non,au-dessus du bord haut
2026-06-12,ENGI.PA,2026-06-15,27.51,27.51,28.4386,0.9688,-0.9585,0.1945,-0.0223,non,non,non,non,non,dans la bande
2026-06-12,AC.PA,2026-06-15,47.39,47.39,42.3783,2.4114,2.0784,-0.0643,0.3981,non,oui,non,non,non,au-dessus du bord haut
2026-06-12,EN.PA,2026-06-15,50.3,50.3,51.7625,1.4632,-0.9995,0.1467,-0.0767,non,non,non,non,non,dans la bande
2026-06-12,TTE.PA,2026-06-15,75.4388,75.4388,82.7255,3.4949,-2.085,0.3507,-0.1904,oui,non,non,oui,non,candidate à l'achat
2026-06-12,SAF.PA,2026-06-15,306.1,306.1,284.491,17.0359,1.2684,-0.0878,0.4211,non,oui,non,non,non,au-dessus du bord haut
2026-06-12,AIR.PA,2026-06-15,179.28,179.28,162.8306,10.4187,1.5788,-0.1645,0.2328,non,oui,non,non,non,au-dessus du bord haut
2026-06-12,PUB.PA,2026-06-15,85.7712,85.7712,75.0493,5.9012,1.8169,-0.0291,0.465,non,oui,non,non,non,au-dessus du bord haut
